TransactionID,TransactionAmount,MerchantID,TimeOfTransaction,Location,PreviousTransactionHistory,UserSpendingPatterns,Fraudulent,CardType,CardIssuer,IsInternational,IsHighRiskMerchant,TransactionType,AmountBalance,MerchantType,MerchantLocation,UserAge,MerchantCategory,MerchantRevenue
C170010845,9042.255570209185,M789,2022-10-12 07:15:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,PAYMENT,13242.225776710642,Service,Location_3,34.0,Category_3,486187.080282878
C170010846,2152.389864028181,M789,2022-10-12 07:30:00,Location_2,Suspicious,Normal,0,Credit,Issuer_2,0,1,PAYMENT,13604.9669903547,Online,Location_2,51.0,Category_2,475170.28846957145
C170010847,7188.310301004266,M123,2022-10-12 07:45:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,1,DEBIT,37094.26577719197,Retail,Location_2,31.0,Category_3,110059.51319484359
C170010848,4553.33217748006,M456,2022-10-12 08:00:00,Location_2,Suspicious,Normal,0,Credit,Issuer_3,0,1,PAYMENT,10888.283589130499,Service,Location_1,26.0,Category_1,457791.1268319539
C170010849,3730.4708181356837,M123,2022-10-12 08:15:00,Location_2,Suspicious,Suspicious,0,Credit,Issuer_1,0,0,CASH_IN,25867.31948548191,Retail,Location_1,42.0,Category_2,45327.03486897006
C170010850,8592.86327693169,M123,2022-10-12 08:30:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,0,CREDIT,11385.635935326205,Online,Location_3,33.0,Category_3,219931.6831871895
C170010851,28201.057977725075,M123,2022-10-12 08:45:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,CREDIT,23500.906536081737,Service,Location_2,33.0,Category_2,103648.23055561571
C170010852,9594.677807851693,M456,2022-10-12 09:00:00,Location_1,Normal,Normal,0,Credit,Issuer_1,1,0,CASH_OUT,15293.654713196558,Retail,Location_2,56.0,Category_1,325761.79610216647
C170010853,900.3350401918808,M789,2022-10-12 09:15:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,PAYMENT,21649.80788470433,Retail,Location_3,41.0,Category_3,72922.89847754459
C170010854,7241.337641419352,M456,2022-10-12 09:30:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_OUT,21433.310356777583,Online,Location_2,53.0,Category_3,352379.6205473742
C170010855,8390.654251859967,M456,2022-10-12 09:45:00,Location_3,Suspicious,Normal,0,Debit,Issuer_2,0,0,PAYMENT,2798.20018888626,Retail,Location_1,50.0,Category_2,102095.65271477886
C170010856,18052.154890047113,M456,2022-10-12 10:00:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,CREDIT,15819.320498117506,Service,Location_3,57.0,Category_2,377281.694051234
C170010857,13870.4857899108,M123,2022-10-12 10:15:00,Location_3,Normal,Normal,0,Credit,Issuer_2,0,0,PAYMENT,42680.43317241872,Service,Location_2,30.0,Category_2,228239.58195667568
C170010858,456.07729586247046,M789,2022-10-12 10:30:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,DEBIT,39985.781616631684,Online,Location_3,,Category_1,149569.5008329444
C170010859,6070.559469891695,M456,2022-10-12 10:45:00,Location_3,Normal,Normal,1,Debit,Issuer_3,0,1,CASH_IN,42164.00326333793,Retail,Location_1,,Category_3,184381.90365181968
C170010860,5273.7906081588335,M789,2022-10-12 11:00:00,Location_1,Normal,Suspicious,0,Credit,Issuer_2,0,1,DEBIT,26275.207145260618,Service,Location_2,34.0,Category_1,183675.6184772299
C170010861,8922.449021765573,M456,2022-10-12 11:15:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,1,CASH_IN,30187.32577642264,Online,Location_2,26.0,Category_2,31498.935578114808
C170010862,465.4249411465675,M123,2022-10-12 11:30:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,CREDIT,10920.20162513336,Service,Location_2,53.0,Category_1,348220.4401404984
C170010863,19716.450093526102,M123,2022-10-12 11:45:00,Location_3,Normal,Normal,0,Credit,Issuer_2,0,0,PAYMENT,26190.981737553597,Service,Location_1,36.0,Category_2,169238.16278920716
C170010864,4129.2779517057925,M123,2022-10-12 12:00:00,Location_1,Normal,Suspicious,1,Debit,Issuer_1,0,0,DEBIT,31853.491069958633,Service,Location_1,59.0,Category_3,476232.8144479552
C170010865,6636.659320462015,M789,2022-10-12 12:15:00,Location_3,Suspicious,Suspicious,0,Credit,Issuer_2,0,0,DEBIT,48272.60148631414,Online,Location_1,31.0,Category_1,290466.3929228537
C170010866,5343.616098854208,M456,2022-10-12 12:30:00,Location_2,Suspicious,Normal,0,Credit,Issuer_3,0,0,CASH_IN,2664.7914456654835,Service,Location_1,41.0,Category_1,407486.395718212
C170010867,2561.2494744709456,M789,2022-10-12 12:45:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,CREDIT,7635.90346294028,Retail,Location_3,32.0,Category_2,167500.11809798417
C170010868,8691.841676595952,M789,2022-10-12 13:00:00,Location_1,Normal,Normal,0,Debit,Issuer_3,0,0,DEBIT,39406.38306505098,Online,Location_1,27.0,Category_2,26125.985157805822
C170010869,15554.359222251745,M123,2022-10-12 13:15:00,Location_1,Suspicious,Suspicious,0,Credit,Issuer_1,0,0,CREDIT,7801.170061527455,Retail,Location_2,28.0,Category_3,191266.6917443309
C170010870,3049.515056605356,M123,2022-10-12 13:30:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,CREDIT,33129.311679203594,Retail,Location_2,35.0,Category_1,75224.55415039363
C170010871,5519.442729407065,M123,2022-10-12 13:45:00,Location_2,Normal,Normal,1,Debit,Issuer_2,0,0,CASH_OUT,47846.85174184042,Retail,Location_2,,Category_1,42373.51300848349
C170010872,3158.0928488593245,M789,2022-10-12 14:00:00,Location_1,Normal,Suspicious,1,Debit,Issuer_2,0,0,PAYMENT,28549.23266005241,Online,Location_3,,Category_1,191293.41772032512
C170010873,1075.3560691309506,M789,2022-10-12 14:15:00,Location_3,Suspicious,Normal,1,Debit,Issuer_2,1,0,CREDIT,11802.058974297039,Service,Location_1,34.0,Category_3,138493.5806506842
C170010874,2533.1533948994866,M456,2022-10-12 14:30:00,Location_3,Normal,Normal,0,Credit,Issuer_2,0,0,DEBIT,37879.28244379197,Online,Location_3,28.0,Category_1,368361.9463096097
C170010875,17449.607573908506,M123,2022-10-12 14:45:00,Location_2,Normal,Suspicious,0,Debit,Issuer_1,0,0,CASH_OUT,26617.71351711441,Retail,Location_1,31.0,Category_1,478362.58540564094
C170010876,8977.494252322918,M789,2022-10-12 15:00:00,Location_1,Normal,Normal,1,Credit,Issuer_2,0,0,CASH_IN,16960.160104689734,Retail,Location_2,50.0,Category_1,222533.28501900836
C170010877,11144.05257384169,M456,2022-10-12 15:15:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,DEBIT,4060.4619085161776,Service,Location_3,36.0,Category_1,455369.92787594284
C170010878,6109.769373295685,M789,2022-10-12 15:30:00,Location_3,Suspicious,Suspicious,0,Credit,Issuer_2,0,0,TRANSFER,35483.22731747706,Service,Location_3,43.0,Category_3,389137.09487586294
C170010879,2200.3764238086005,M123,2022-10-12 15:45:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_IN,43523.00144786437,Service,Location_3,36.0,Category_3,120888.75471864197
C170010880,2939.650807383354,M456,2022-10-12 16:00:00,Location_1,Normal,Normal,1,Debit,Issuer_2,0,0,CREDIT,19945.952598279488,Service,Location_3,59.0,Category_3,319060.8312415649
C170010881,4974.65127244934,M789,2022-10-12 16:15:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,CREDIT,44807.710481233305,Retail,Location_1,29.0,Category_2,264862.4611807384
C170010882,875.6839268239523,M789,2022-10-12 16:30:00,Location_3,Normal,Suspicious,0,Credit,Issuer_3,0,0,TRANSFER,11318.943919468124,Online,Location_3,29.0,Category_3,353910.982621645
C170010883,1993.5720002572525,M456,2022-10-12 16:45:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,1,CASH_IN,31969.508998506717,Service,Location_3,50.0,Category_3,369716.5618400791
C170010884,4392.431650996707,M456,2022-10-12 17:00:00,Location_1,Suspicious,Suspicious,0,Credit,Issuer_2,0,0,TRANSFER,17253.298955245107,Online,Location_2,55.0,Category_2,126471.48521517613
C170010885,1376.7582741266854,M789,2022-10-12 17:15:00,Location_1,Normal,Suspicious,1,Credit,Issuer_3,0,0,PAYMENT,15110.835739612201,Retail,Location_1,,Category_1,448047.9309139286
C170010886,8920.009638488911,M789,2022-10-12 17:30:00,Location_2,Normal,Suspicious,0,Credit,Issuer_2,0,0,CREDIT,23530.816374725786,Online,Location_1,37.0,Category_1,170830.44029567132
C170010887,896.8883267426982,M789,2022-10-12 17:45:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,TRANSFER,34220.33260767366,Service,Location_3,41.0,Category_1,373222.8494496743
C170010888,6323.7585659989945,M456,2022-10-12 18:00:00,Location_1,Normal,Normal,1,Credit,Issuer_2,0,1,DEBIT,30915.74312210331,Online,Location_1,26.0,Category_1,494002.3097899532
C170010889,5734.011317374957,M456,2022-10-12 18:15:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,1,DEBIT,8326.052610238537,Retail,Location_2,46.0,Category_2,247789.78880867022
C170010890,5959.236556287783,M123,2022-10-12 18:30:00,Location_3,Normal,Normal,0,Debit,Issuer_3,1,0,CASH_OUT,34467.694331298706,Retail,Location_1,33.0,Category_1,415362.930755151
C170010891,7270.88412418999,M456,2022-10-12 18:45:00,Location_1,Normal,Suspicious,0,Debit,Issuer_2,0,0,CASH_OUT,29560.484372407343,Retail,Location_3,25.0,Category_2,237037.8313758906
C170010892,5368.681587650305,M456,2022-10-12 19:00:00,Location_3,Normal,Normal,0,Credit,Issuer_2,0,1,TRANSFER,49532.677327612575,Online,Location_1,31.0,Category_2,307185.535462176
C170010893,4273.371347761186,M456,2022-10-12 19:15:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_OUT,48768.60638565157,Retail,Location_1,52.0,Category_1,227632.41316292805
C170010894,1365.9722407839683,M123,2022-10-12 19:30:00,Location_1,Normal,Suspicious,0,Credit,Issuer_2,0,0,CREDIT,39109.47124159734,Service,Location_3,32.0,Category_3,155251.61873570105
C170010895,9104.045772843336,M123,2022-10-12 19:45:00,Location_3,Suspicious,Suspicious,1,Credit,Issuer_3,0,0,CREDIT,16117.520891351438,Online,Location_2,59.0,Category_2,444892.9760703558
C170010896,7082.233867732688,M456,2022-10-12 20:00:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,TRANSFER,25746.2235910714,Retail,Location_3,26.0,Category_1,48196.30323800502
C170010897,7865.311113454204,M123,2022-10-12 20:15:00,Location_3,Suspicious,Normal,0,Credit,Issuer_2,0,0,TRANSFER,33397.6607902659,Service,Location_1,28.0,Category_3,145035.92614498505
C170010898,13568.981570852167,M456,2022-10-12 20:30:00,Location_2,Normal,Normal,1,Credit,Issuer_2,0,1,TRANSFER,7584.605191250468,Online,Location_2,28.0,Category_3,272374.1660086452
C170010899,4563.383075791936,M456,2022-10-12 20:45:00,Location_2,Normal,Suspicious,0,Debit,Issuer_2,0,0,DEBIT,33310.47243934132,Online,Location_3,51.0,Category_3,136978.28172175866
C170010900,10472.122074523671,M123,2022-10-12 21:00:00,Location_1,Suspicious,Normal,0,Debit,Issuer_3,1,0,CREDIT,21987.880280970425,Online,Location_3,49.0,Category_2,137167.24213897425
C170010901,8738.241554924422,M456,2022-10-12 21:15:00,Location_3,Normal,Normal,0,Debit,Issuer_1,0,0,PAYMENT,23513.785797589855,Service,Location_2,38.0,Category_2,205766.78960905576
C170010902,9886.083324003741,M789,2022-10-12 21:30:00,Location_3,Suspicious,Normal,0,Credit,Issuer_2,0,0,TRANSFER,30676.753486446574,Retail,Location_1,,Category_2,108310.06090506307
C170010903,4305.925820766149,M123,2022-10-12 21:45:00,Location_3,Suspicious,Normal,1,Credit,Issuer_2,0,0,CASH_IN,1387.3539446024195,Retail,Location_1,48.0,Category_1,336143.821865653
C170010904,7294.458384519146,M123,2022-10-12 22:00:00,Location_3,Normal,Suspicious,0,Debit,Issuer_3,0,0,CASH_IN,30565.35409467045,Online,Location_2,30.0,Category_3,148969.83834483172
C170010905,5514.992499269788,M456,2022-10-12 22:15:00,Location_3,Normal,Suspicious,0,Debit,Issuer_3,0,0,PAYMENT,17281.276115606775,Online,Location_1,35.0,Category_3,486654.4801648791
C170010906,16240.728125302152,M789,2022-10-12 22:30:00,Location_3,Normal,Suspicious,0,Debit,Issuer_2,0,0,DEBIT,35973.52881649646,Online,Location_1,48.0,Category_2,464663.9868878328
C170010907,6502.977968836877,M789,2022-10-12 22:45:00,Location_2,Normal,Normal,0,Debit,Issuer_1,1,0,TRANSFER,18999.00918059624,Retail,Location_2,59.0,Category_1,453681.18419150735
C170010908,15608.345140591968,M789,2022-10-12 23:00:00,Location_1,Normal,Suspicious,0,Credit,Issuer_2,0,0,PAYMENT,23100.520033361692,Service,Location_2,54.0,Category_1,192343.29387459534
C170010909,3880.346852083119,M123,2022-10-12 23:15:00,Location_2,Suspicious,Suspicious,0,Credit,Issuer_1,0,0,CREDIT,35348.57530031094,Service,Location_2,47.0,Category_3,217436.17819115508
C170010910,6335.189388051087,M789,2022-10-12 23:30:00,Location_1,Suspicious,Normal,0,Debit,Issuer_3,1,0,CASH_OUT,1359.8809023528793,Retail,Location_1,49.0,Category_2,491858.04351637635
C170010911,5158.961711323622,M456,2022-10-12 23:45:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,PAYMENT,5702.7052618980215,Retail,Location_3,46.0,Category_1,149985.1358598082
C170010912,2680.9527086667117,M456,2022-10-13 00:00:00,Location_2,Suspicious,Normal,0,Credit,Issuer_1,0,0,DEBIT,15231.723883576056,Online,Location_1,47.0,Category_3,453236.485045643
C170010913,6146.733872991589,M123,2022-10-13 00:15:00,Location_2,Suspicious,Normal,0,Credit,Issuer_2,0,1,DEBIT,963.5668132053166,Online,Location_1,38.0,Category_1,291737.96787315566
C170010914,125.17139194407463,M123,2022-10-13 00:30:00,Location_2,Normal,Normal,1,Credit,Issuer_1,0,0,CASH_IN,27237.406274011315,Online,Location_1,28.0,Category_3,10997.959024840111
C170010915,8255.170681606014,M789,2022-10-13 00:45:00,Location_2,Suspicious,Normal,1,Debit,Issuer_3,0,0,CREDIT,21367.140486439203,Service,Location_1,53.0,Category_3,207467.18255936907
C170010916,5348.866041460432,M456,2022-10-13 01:00:00,Location_2,Suspicious,Normal,0,Credit,Issuer_3,0,0,TRANSFER,32605.72272077603,Online,Location_3,,Category_1,201936.83383133818
C170010917,2953.767114462583,M789,2022-10-13 01:15:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,1,PAYMENT,33972.1471325468,Online,Location_1,48.0,Category_2,14266.602322407862
C170010918,4798.837068483471,M789,2022-10-13 01:30:00,Location_3,Normal,Normal,1,Debit,Issuer_3,0,0,CREDIT,31304.488658706825,Online,Location_2,28.0,Category_2,30221.94521509276
C170010919,5631.513812016108,M123,2022-10-13 01:45:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,DEBIT,6045.73489464455,Retail,Location_1,29.0,Category_3,447678.5129991118
C170010920,6751.217448193783,M123,2022-10-13 02:00:00,Location_1,Normal,Normal,0,Debit,Issuer_3,0,1,PAYMENT,2711.1371479724367,Online,Location_3,26.0,Category_3,62648.824682565944
C170010921,1881.1543738211453,M789,2022-10-13 02:15:00,Location_1,Normal,Suspicious,0,Credit,Issuer_3,0,0,TRANSFER,24484.105700146847,Online,Location_2,36.0,Category_1,405316.6826673587
C170010922,1927.4611387697576,M789,2022-10-13 02:30:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,DEBIT,10849.75423270066,Online,Location_3,59.0,Category_3,346820.71807824326
C170010923,592.4653641916926,M123,2022-10-13 02:45:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,TRANSFER,28071.010322954313,Service,Location_1,38.0,Category_1,147165.543275146
C170010924,10950.176635787318,M789,2022-10-13 03:00:00,Location_1,Suspicious,Normal,0,Credit,Issuer_3,1,0,TRANSFER,366.9539993704586,Service,Location_3,38.0,Category_2,144852.7044539043
C170010925,5306.948023494617,M456,2022-10-13 03:15:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,TRANSFER,29326.86959460632,Service,Location_3,,Category_2,14885.800895015238
C170010926,12003.04520556577,M789,2022-10-13 03:30:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,TRANSFER,19294.429890673524,Retail,Location_3,52.0,Category_1,114568.48418565627
C170010927,579.285602731681,M789,2022-10-13 03:45:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,DEBIT,16658.91882466274,Retail,Location_3,46.0,Category_1,322329.6530365051
C170010928,4432.620309380657,M789,2022-10-13 04:00:00,Location_3,Normal,Normal,1,Debit,Issuer_3,0,0,TRANSFER,17274.254226627363,Retail,Location_2,31.0,Category_3,9079.44232300606
C170010929,3705.9173588043814,M789,2022-10-13 04:15:00,Location_1,Suspicious,Normal,1,Credit,Issuer_3,0,0,CASH_IN,16146.96596029387,Online,Location_1,47.0,Category_2,246634.048044327
C170010930,621.3160699737123,M456,2022-10-13 04:30:00,Location_3,Normal,Normal,1,Debit,Issuer_2,0,1,CASH_IN,5947.197909461024,Online,Location_2,52.0,Category_1,276216.49630420393
C170010931,4700.791699653138,M456,2022-10-13 04:45:00,Location_3,Suspicious,Suspicious,0,Credit,Issuer_2,0,0,PAYMENT,29799.863098546935,Online,Location_2,28.0,Category_3,223476.03066654658
C170010932,4055.268347909358,M456,2022-10-13 05:00:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_OUT,13599.901860274536,Service,Location_1,48.0,Category_2,65275.96342956926
C170010933,3367.0792653662384,M123,2022-10-13 05:15:00,Location_3,Suspicious,Normal,0,Debit,Issuer_2,0,0,TRANSFER,22957.295840780072,Retail,Location_3,30.0,Category_3,150602.22240760244
C170010934,8954.386879525262,M789,2022-10-13 05:30:00,Location_2,Suspicious,Suspicious,1,Debit,Issuer_1,0,1,TRANSFER,33471.96806507836,Service,Location_2,,Category_1,186955.9808737415
C170010935,7881.172185785372,M123,2022-10-13 05:45:00,Location_3,Suspicious,Normal,0,Credit,Issuer_2,0,0,DEBIT,33840.33965527604,Service,Location_2,51.0,Category_3,259906.51834113206
C170010936,1271.4435199528805,M123,2022-10-13 06:00:00,Location_2,Suspicious,Normal,0,Debit,Issuer_1,0,0,DEBIT,41253.506840612754,Online,Location_2,32.0,Category_1,151235.54789827703
C170010937,955.5595756003042,M123,2022-10-13 06:15:00,Location_3,Suspicious,Normal,0,Credit,Issuer_3,0,0,PAYMENT,37928.685450656325,Retail,Location_1,34.0,Category_2,396280.7549085095
C170010938,2913.131779522608,M456,2022-10-13 06:30:00,Location_2,Normal,Normal,0,Debit,Issuer_2,0,1,CASH_IN,12216.034918796382,Service,Location_3,44.0,Category_1,312595.22208604426
C170010939,7998.380597941254,M123,2022-10-13 06:45:00,Location_2,Normal,Suspicious,0,Debit,Issuer_3,0,0,TRANSFER,15576.47194411556,Online,Location_3,42.0,Category_3,336005.2697227633
C170010940,9443.29680199271,M123,2022-10-13 07:00:00,Location_1,Normal,Normal,1,Credit,Issuer_2,0,1,CASH_OUT,6678.746340675412,Retail,Location_1,45.0,Category_2,303078.5869862531
C170010941,6912.841133331426,M456,2022-10-13 07:15:00,Location_2,Normal,Suspicious,0,Debit,Issuer_2,0,0,CASH_IN,1074.9119444479993,Online,Location_3,56.0,Category_3,146847.12506855937
C170010942,9030.481086201093,M789,2022-10-13 07:30:00,Location_1,Suspicious,Normal,0,Credit,Issuer_1,0,0,CASH_OUT,28536.9100569341,Online,Location_2,,Category_1,141781.4518504391
C170010943,14088.216145353823,M123,2022-10-13 07:45:00,Location_2,Suspicious,Normal,0,Debit,Issuer_3,1,0,PAYMENT,33512.75552052306,Retail,Location_3,48.0,Category_2,274580.1920096207
C170010944,11393.891909041446,M789,2022-10-13 08:00:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_IN,33761.57645883921,Online,Location_3,50.0,Category_1,199969.38601540687
C170010945,21187.700942231088,M123,2022-10-13 08:15:00,Location_3,Suspicious,Normal,0,Credit,Issuer_2,0,0,PAYMENT,2291.9727790728707,Retail,Location_3,57.0,Category_3,14515.334100196653
C170010946,6221.5348904399,M123,2022-10-13 08:30:00,Location_2,Suspicious,Normal,1,Credit,Issuer_1,1,1,DEBIT,46483.47314164374,Online,Location_3,34.0,Category_1,444859.8270709719
C170010947,5039.182586753627,M456,2022-10-13 08:45:00,Location_1,Suspicious,Normal,1,Credit,Issuer_2,1,0,CASH_IN,45313.47392583819,Service,Location_2,26.0,Category_2,204164.11239037188
C170010948,10203.951047023209,M456,2022-10-13 09:00:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,DEBIT,36957.11592528789,Service,Location_3,40.0,Category_2,340637.2315132242
C170010949,6602.467680278791,M789,2022-10-13 09:15:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,DEBIT,34820.91130357819,Service,Location_2,53.0,Category_3,189856.2627859587
C170010950,7287.673695175452,M456,2022-10-13 09:30:00,Location_2,Normal,Normal,0,Credit,Issuer_3,1,0,DEBIT,47294.840468675415,Online,Location_1,,Category_1,476050.1171373655
C170010951,7109.069087767627,M123,2022-10-13 09:45:00,Location_2,Suspicious,Normal,0,Credit,Issuer_3,0,0,PAYMENT,16634.704056123606,Retail,Location_1,41.0,Category_2,71100.44642265423
C170010952,1298.7242453816536,M456,2022-10-13 10:00:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,1,PAYMENT,25677.433864134433,Online,Location_2,51.0,Category_1,218212.2655693619
C170010953,1512.4277025850151,M123,2022-10-13 10:15:00,Location_2,Normal,Suspicious,0,Credit,Issuer_2,0,0,TRANSFER,17732.668509174735,Service,Location_3,46.0,Category_3,424197.847195218
C170010954,2208.105403277845,M789,2022-10-13 10:30:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,PAYMENT,31090.09051848364,Online,Location_3,41.0,Category_1,268288.32885311526
C170010955,5362.486274178098,M123,2022-10-13 10:45:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,DEBIT,41354.66750206584,Retail,Location_2,42.0,Category_3,326473.2636464527
C170010956,2266.4043662673894,M456,2022-10-13 11:00:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,0,CREDIT,40973.26051965717,Retail,Location_2,30.0,Category_1,51442.10688504874
C170010957,8242.366123127871,M456,2022-10-13 11:15:00,Location_3,Normal,Suspicious,0,Credit,Issuer_2,0,0,DEBIT,256.3548848638478,Online,Location_3,,Category_2,421597.1367959995
C170010958,1608.5948798450331,M789,2022-10-13 11:30:00,Location_2,Normal,Suspicious,0,Debit,Issuer_3,0,0,CASH_IN,395.81471444961267,Service,Location_1,42.0,Category_1,308327.10294649866
C170010959,3323.6298205246035,M123,2022-10-13 11:45:00,Location_1,Normal,Suspicious,0,Debit,Issuer_3,0,0,CASH_IN,20421.659660420057,Online,Location_2,25.0,Category_3,227788.61322456272
C170010960,5473.06523424153,M789,2022-10-13 12:00:00,Location_3,Normal,Normal,0,Credit,Issuer_2,0,1,PAYMENT,47615.908088194934,Service,Location_2,41.0,Category_3,12009.821943135074
C170010961,10551.508504028565,M456,2022-10-13 12:15:00,Location_1,Normal,Suspicious,1,Credit,Issuer_2,0,1,CASH_IN,20010.31646011897,Service,Location_3,45.0,Category_1,493474.5509528173
C170010962,5736.271985744605,M789,2022-10-13 12:30:00,Location_2,Normal,Normal,1,Credit,Issuer_3,0,0,CREDIT,15673.730769081112,Retail,Location_2,52.0,Category_3,436179.33370046323
C170010963,8739.916192415221,M123,2022-10-13 12:45:00,Location_2,Normal,Normal,1,Debit,Issuer_3,0,1,CASH_IN,20245.812676556332,Online,Location_1,,Category_1,179116.9641571127
C170010964,3217.5508896467827,M123,2022-10-13 13:00:00,Location_1,Normal,Normal,0,Debit,Issuer_1,0,0,CASH_OUT,31803.886007584962,Service,Location_2,35.0,Category_2,243597.4138160467
C170010965,13379.786809205227,M456,2022-10-13 13:15:00,Location_1,Suspicious,Normal,0,Credit,Issuer_3,0,0,CASH_OUT,7220.5605241902795,Retail,Location_2,34.0,Category_3,397730.4660198777
C170010966,5320.355762242641,M456,2022-10-13 13:30:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,0,DEBIT,4974.584668845103,Service,Location_2,25.0,Category_2,152836.83006971696
C170010967,7541.46629796026,M123,2022-10-13 13:45:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,DEBIT,14553.51184493516,Online,Location_1,53.0,Category_3,158219.49043686115
C170010968,11009.347169118008,M789,2022-10-13 14:00:00,Location_1,Normal,Suspicious,0,Debit,Issuer_2,0,0,CASH_OUT,42798.85970738899,Retail,Location_2,43.0,Category_3,441917.1035577476
C170010969,8221.94288741459,M123,2022-10-13 14:15:00,Location_1,Normal,Suspicious,0,Credit,Issuer_1,0,0,DEBIT,24439.75870248925,Online,Location_1,40.0,Category_1,102505.77515566244
C170010970,5924.015934798649,M456,2022-10-13 14:30:00,Location_2,Normal,Normal,1,Credit,Issuer_1,1,0,DEBIT,49173.14672996473,Online,Location_2,52.0,Category_1,477858.6922478668
C170010971,2547.51118435021,M123,2022-10-13 14:45:00,Location_3,Suspicious,Suspicious,0,Debit,Issuer_2,0,0,DEBIT,3866.2276669377707,Service,Location_1,56.0,Category_2,311835.0003688976
C170010972,6765.887490353737,M456,2022-10-13 15:00:00,Location_3,Suspicious,Normal,0,Debit,Issuer_2,0,0,CASH_OUT,23384.54647950105,Service,Location_1,37.0,Category_2,328763.6534371486
C170010973,754.4623782835606,M789,2022-10-13 15:15:00,Location_3,Suspicious,Normal,0,Credit,Issuer_1,0,0,PAYMENT,2937.526929386963,Online,Location_3,,Category_2,171135.290331874
C170010974,5147.165165753153,M123,2022-10-13 15:30:00,Location_2,Normal,Suspicious,0,Debit,Issuer_2,0,0,DEBIT,31938.59892268962,Retail,Location_1,39.0,Category_1,179269.3063958955
C170010975,6129.994848375872,M456,2022-10-13 15:45:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_OUT,136.4438222909269,Retail,Location_1,55.0,Category_2,153729.2025047973
C170010976,11129.405962602808,M456,2022-10-13 16:00:00,Location_3,Normal,Normal,1,Debit,Issuer_1,0,0,CASH_IN,36837.876235162694,Retail,Location_3,25.0,Category_3,169894.2805258179
C170010977,4227.427561837861,M789,2022-10-13 16:15:00,Location_2,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_IN,9573.34339598953,Retail,Location_1,43.0,Category_2,66008.6052498231
C170010978,7837.613924058727,M456,2022-10-13 16:30:00,Location_3,Suspicious,Normal,0,Credit,Issuer_1,0,0,CASH_IN,24678.18950685333,Retail,Location_3,49.0,Category_1,343453.52600047295
C170010979,1305.4165774202818,M456,2022-10-13 16:45:00,Location_3,Normal,Suspicious,0,Debit,Issuer_3,0,0,PAYMENT,23135.34721302811,Retail,Location_3,46.0,Category_2,152174.38147299987
C170010980,793.7323062188024,M456,2022-10-13 17:00:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,CREDIT,23494.1421926058,Online,Location_3,37.0,Category_2,475904.9189308893
C170010981,1740.848022514748,M123,2022-10-13 17:15:00,Location_1,Suspicious,Normal,1,Debit,Issuer_2,0,0,PAYMENT,47853.918991320934,Retail,Location_1,31.0,Category_1,356259.92224068835
C170010982,6714.883447611143,M456,2022-10-13 17:30:00,Location_3,Normal,Suspicious,0,Debit,Issuer_1,0,0,CASH_IN,10244.46312287286,Online,Location_2,34.0,Category_3,21618.743536976428
